# CS_ID, depth (m)
 1,    268.16
 2,    319.00
 3,    415.31
 4,    486.86
 5,    506.65
 6,    612.89
 7,    632.99
 8,    739.47
 9,    779.90
10,    854.14
11,    885.29
12,    955.18
