# CS_ID, depth (m)
 1,    285.50
 2,    332.03
 3,    408.48
 4,    446.62
 5,    541.85
 6,    594.19
 7,    671.41
 8,    706.18
 9,    777.31
10,    828.61
11,    884.99
12,    981.58
