# CS_ID, depth (m)
 1,    282.63
 2,    365.77
 3,    379.48
 4,    457.46
 5,    514.88
 6,    592.79
 7,    685.86
 8,    690.41
 9,    783.13
10,    868.97
11,    918.18
12,    986.70
