# CS_ID, depth (m)
 1,    275.12
 2,    337.18
 3,    406.54
 4,    464.23
 5,    503.78
 6,    580.70
 7,    628.43
 8,    735.25
 9,    801.12
10,    818.46
11,    889.00
12,    992.35
