# CS_ID, depth (m)
 1,    299.88
 2,    349.43
 3,    430.93
 4,    460.01
 5,    503.79
 6,    599.17
 7,    653.72
 8,    712.88
 9,    755.35
10,    873.82
11,    906.35
12,    990.71
