# CS_ID, depth (m)
 1,    251.18
 2,    344.06
 3,    401.85
 4,    449.80
 5,    529.46
 6,    575.29
 7,    685.23
 8,    726.64
 9,    797.44
10,    819.37
11,    893.93
12,    973.97
