# CS_ID, depth (m)
 1,    280.08
 2,    330.95
 3,    380.73
 4,    490.92
 5,    562.41
 6,    592.69
 7,    649.79
 8,    710.67
 9,    784.89
10,    849.27
11,    907.66
12,    938.58
