# CS_ID, depth (m)
 1,    260.86
 2,    360.18
 3,    402.24
 4,    459.68
 5,    534.45
 6,    617.04
 7,    644.40
 8,    710.30
 9,    804.23
10,    821.62
11,    912.06
12,    958.60
