# CS_ID, depth (m)
 1,    290.78
 2,    340.56
 3,    407.33
 4,    442.16
 5,    535.26
 6,    599.05
 7,    630.85
 8,    724.03
 9,    802.93
10,    827.12
11,    937.41
12,    965.86
