# CS_ID, depth (m)
 1,    287.11
 2,    348.34
 3,    409.45
 4,    474.23
 5,    502.23
 6,    618.08
 7,    665.99
 8,    749.51
 9,    756.99
10,    815.95
11,    923.37
12,    973.21
