# CS_ID, depth (m)
 1,    306.39
 2,    348.46
 3,    379.52
 4,    498.00
 5,    508.80
 6,    623.61
 7,    650.60
 8,    746.21
 9,    777.54
10,    863.10
11,    888.69
12,    995.36
