# CS_ID, depth (m)
 1,    283.97
 2,    368.27
 3,    419.39
 4,    497.89
 5,    541.59
 6,    564.68
 7,    658.76
 8,    712.54
 9,    796.55
10,    823.19
11,    903.51
12,    953.04
