# CS_ID, depth (m)
 1,    299.49
 2,    373.58
 3,    415.05
 4,    491.30
 5,    528.64
 6,    583.05
 7,    677.05
 8,    723.54
 9,    782.07
10,    857.89
11,    914.87
12,    992.85
