# CS_ID, depth (m)
 1,    300.66
 2,    323.43
 3,    379.46
 4,    444.13
 5,    536.82
 6,    581.59
 7,    630.64
 8,    735.69
 9,    777.64
10,    873.71
11,    918.98
12,    994.82
