# CS_ID, depth (m)
 1,    310.88
 2,    320.87
 3,    388.01
 4,    461.41
 5,    537.49
 6,    619.55
 7,    652.71
 8,    688.05
 9,    764.79
10,    836.63
11,    875.27
12,    978.22
