# CS_ID, depth (m)
 1,    303.01
 2,    357.95
 3,    377.26
 4,    459.93
 5,    511.27
 6,    605.77
 7,    662.87
 8,    693.28
 9,    778.68
10,    822.92
11,    878.63
12,    986.95
