# CS_ID, depth (m)
 1,    295.23
 2,    322.90
 3,    408.50
 4,    475.07
 5,    549.98
 6,    617.15
 7,    634.02
 8,    690.99
 9,    783.38
10,    846.95
11,    877.00
12,    986.51
