# CS_ID, depth (m)
 1,    298.99
 2,    327.65
 3,    411.20
 4,    445.47
 5,    539.06
 6,    607.01
 7,    645.75
 8,    741.34
 9,    780.82
10,    860.31
11,    879.14
12,    978.08
