# CS_ID, depth (m)
 1,    262.69
 2,    372.66
 3,    420.66
 4,    460.09
 5,    511.42
 6,    616.15
 7,    642.59
 8,    703.20
 9,    760.08
10,    831.69
11,    884.45
12,    991.37
