# CS_ID, depth (m)
 1,    282.69
 2,    346.01
 3,    425.87
 4,    439.54
 5,    511.78
 6,    597.68
 7,    664.50
 8,    694.95
 9,    807.27
10,    865.52
11,    883.21
12,    982.27
