# CS_ID, depth (m)
 1,    282.27
 2,    343.24
 3,    408.16
 4,    492.98
 5,    526.91
 6,    586.63
 7,    628.21
 8,    734.16
 9,    759.05
10,    847.65
11,    894.88
12,    996.90
