# CS_ID, depth (m)
 1,    250.10
 2,    362.56
 3,    436.82
 4,    452.30
 5,    532.48
 6,    619.68
 7,    678.90
 8,    704.22
 9,    777.78
10,    871.52
11,    916.92
12,    944.17
