# CS_ID, depth (m)
 1,    252.89
 2,    352.57
 3,    432.70
 4,    467.33
 5,    540.89
 6,    594.89
 7,    639.72
 8,    715.82
 9,    777.32
10,    824.01
11,    875.14
12,    994.65
