# CS_ID, depth (m)
 1,    277.82
 2,    344.27
 3,    394.99
 4,    465.98
 5,    550.81
 6,    587.63
 7,    640.56
 8,    715.30
 9,    783.36
10,    814.89
11,    884.13
12,    965.94
