# CS_ID, depth (m)
 1,    270.99
 2,    315.05
 3,    409.22
 4,    489.55
 5,    547.77
 6,    571.42
 7,    634.49
 8,    714.83
 9,    804.73
10,    870.24
11,    927.62
12,    996.86
