# CS_ID, depth (m)
 1,    285.38
 2,    349.10
 3,    382.89
 4,    444.72
 5,    529.66
 6,    578.01
 7,    644.91
 8,    688.37
 9,    788.11
10,    857.54
11,    922.48
12,    955.16
