# CS_ID, depth (m)
 1,    295.74
 2,    338.60
 3,    410.33
 4,    451.47
 5,    534.84
 6,    577.47
 7,    657.30
 8,    746.72
 9,    810.00
10,    857.76
11,    875.80
12,    957.41
