# CS_ID, depth (m)
 1,    286.50
 2,    367.16
 3,    417.99
 4,    469.36
 5,    514.95
 6,    591.06
 7,    643.33
 8,    702.38
 9,    773.41
10,    870.36
11,    887.36
12,    939.09
