# CS_ID, depth (m)
 1,    298.26
 2,    316.04
 3,    396.22
 4,    483.35
 5,    556.85
 6,    581.30
 7,    662.24
 8,    733.33
 9,    792.43
10,    871.05
11,    936.20
12,    966.61
