# CS_ID, depth (m)
 1,    262.75
 2,    347.79
 3,    436.29
 4,    487.04
 5,    529.11
 6,    601.28
 7,    639.39
 8,    699.15
 9,    750.61
10,    843.30
11,    920.46
12,    963.33
