# CS_ID, depth (m)
 1,    308.09
 2,    361.84
 3,    434.25
 4,    450.59
 5,    562.12
 6,    622.38
 7,    641.52
 8,    700.06
 9,    781.81
10,    858.78
11,    894.88
12,    944.15
