# CS_ID, depth (m)
 1,    259.45
 2,    370.31
 3,    418.19
 4,    483.21
 5,    525.22
 6,    600.16
 7,    635.08
 8,    747.62
 9,    759.80
10,    857.74
11,    910.70
12,    957.48
