# CS_ID, depth (m)
 1,    288.41
 2,    366.28
 3,    381.06
 4,    499.16
 5,    553.55
 6,    616.73
 7,    648.25
 8,    732.20
 9,    776.77
10,    818.76
11,    918.87
12,    997.35
