# CS_ID, depth (m)
 1,    276.29
 2,    332.55
 3,    393.04
 4,    464.93
 5,    509.65
 6,    617.45
 7,    654.72
 8,    690.66
 9,    780.86
10,    850.64
11,    887.98
12,    990.86
