# CS_ID, depth (m)
 1,    267.94
 2,    340.43
 3,    431.14
 4,    487.46
 5,    506.23
 6,    589.79
 7,    628.50
 8,    748.23
 9,    805.15
10,    813.93
11,    919.63
12,    943.47
