# CS_ID, depth (m)
 1,    279.67
 2,    315.71
 3,    423.35
 4,    488.76
 5,    550.89
 6,    620.21
 7,    641.23
 8,    715.57
 9,    808.09
10,    821.02
11,    897.19
12,    999.67
