# CS_ID, depth (m)
 1,    296.42
 2,    346.08
 3,    409.29
 4,    462.97
 5,    553.61
 6,    619.93
 7,    682.72
 8,    744.52
 9,    808.48
10,    856.34
11,    893.40
12,    946.95
