# CS_ID, depth (m)
 1,    278.53
 2,    330.07
 3,    422.64
 4,    497.44
 5,    541.50
 6,    565.78
 7,    648.29
 8,    749.89
 9,    755.38
10,    856.73
11,    896.35
12,    987.88
