# CS_ID, depth (m)
 1,    254.32
 2,    314.50
 3,    429.78
 4,    472.38
 5,    543.91
 6,    594.22
 7,    668.24
 8,    731.19
 9,    794.56
10,    840.92
11,    930.33
12,    950.87
