# CS_ID, depth (m)
 1,    269.84
 2,    372.97
 3,    384.42
 4,    487.35
 5,    521.36
 6,    606.09
 7,    651.45
 8,    690.73
 9,    807.45
10,    845.59
11,    911.54
12,    990.10
