# CS_ID, depth (m)
 1,    284.42
 2,    327.23
 3,    383.33
 4,    468.16
 5,    521.71
 6,    568.22
 7,    648.63
 8,    704.48
 9,    772.26
10,    824.14
11,    878.76
12,    978.87
