# CS_ID, depth (m)
 1,    269.83
 2,    322.18
 3,    389.58
 4,    489.46
 5,    509.28
 6,    609.34
 7,    669.90
 8,    726.94
 9,    751.57
10,    859.10
11,    934.78
12,    994.52
