# CS_ID, depth (m)
 1,    256.93
 2,    355.71
 3,    379.18
 4,    449.95
 5,    510.34
 6,    616.62
 7,    656.01
 8,    692.07
 9,    794.65
10,    824.85
11,    892.42
12,    985.35
