# CS_ID, depth (m)
 1,    268.45
 2,    337.18
 3,    426.50
 4,    470.78
 5,    531.21
 6,    564.78
 7,    652.80
 8,    693.32
 9,    764.16
10,    858.27
11,    927.93
12,    991.04
