# CS_ID, depth (m)
 1,    272.15
 2,    331.85
 3,    387.23
 4,    479.51
 5,    515.26
 6,    599.03
 7,    676.39
 8,    719.63
 9,    754.92
10,    871.56
11,    920.03
12,    994.28
