# CS_ID, depth (m)
 1,    271.35
 2,    331.73
 3,    387.18
 4,    454.78
 5,    548.20
 6,    598.84
 7,    668.48
 8,    746.47
 9,    756.43
10,    825.26
11,    893.79
12,    944.45
