# CS_ID, depth (m)
 1,    262.90
 2,    332.71
 3,    391.00
 4,    452.94
 5,    549.64
 6,    599.81
 7,    635.55
 8,    703.66
 9,    761.52
10,    822.81
11,    895.42
12,    985.67
