# CS_ID, depth (m)
 1,    293.38
 2,    374.05
 3,    399.26
 4,    480.54
 5,    541.20
 6,    579.71
 7,    635.08
 8,    688.37
 9,    755.93
10,    857.70
11,    913.17
12,    952.37
