# CS_ID, depth (m)
 1,    288.46
 2,    316.63
 3,    406.93
 4,    470.06
 5,    526.45
 6,    601.44
 7,    666.54
 8,    699.30
 9,    763.52
10,    856.08
11,    888.06
12,    944.55
