# CS_ID, depth (m)
 1,    279.84
 2,    317.89
 3,    389.00
 4,    450.28
 5,    553.42
 6,    563.55
 7,    660.02
 8,    689.39
 9,    784.45
10,    861.72
11,    912.02
12,    965.64
