# CS_ID, depth (m)
 1,    276.09
 2,    373.05
 3,    386.51
 4,    474.55
 5,    540.98
 6,    580.23
 7,    673.01
 8,    726.87
 9,    792.32
10,    856.51
11,    925.30
12,    997.59
