# CS_ID, depth (m)
 1,    304.65
 2,    317.95
 3,    376.20
 4,    481.40
 5,    503.68
 6,    602.62
 7,    685.65
 8,    696.86
 9,    768.66
10,    855.48
11,    933.49
12,    977.97
