# CS_ID, depth (m)
 1,    262.46
 2,    354.73
 3,    401.97
 4,    447.79
 5,    524.75
 6,    562.98
 7,    684.45
 8,    748.18
 9,    772.44
10,    854.18
11,    891.09
12,    997.20
