# CS_ID, depth (m)
 1,    289.35
 2,    324.83
 3,    413.67
 4,    462.24
 5,    552.22
 6,    571.90
 7,    635.43
 8,    726.68
 9,    785.74
10,    814.99
11,    923.31
12,    998.63
