# CS_ID, depth (m)
 1,    260.06
 2,    349.42
 3,    422.80
 4,    473.09
 5,    512.67
 6,    608.89
 7,    671.57
 8,    740.84
 9,    777.92
10,    831.06
11,    920.29
12,    996.81
