# CS_ID, depth (m)
 1,    305.68
 2,    352.15
 3,    392.33
 4,    448.38
 5,    539.02
 6,    611.33
 7,    643.77
 8,    691.95
 9,    761.05
10,    854.49
11,    921.32
12,    965.65
