# CS_ID, depth (m)
 1,    289.93
 2,    373.61
 3,    384.37
 4,    492.92
 5,    555.19
 6,    620.66
 7,    638.22
 8,    743.72
 9,    802.36
10,    820.90
11,    880.02
12,    988.02
