# CS_ID, depth (m)
 1,    277.44
 2,    348.60
 3,    430.57
 4,    466.69
 5,    503.70
 6,    620.07
 7,    646.43
 8,    691.93
 9,    763.55
10,    828.88
11,    914.67
12,    960.53
