# CS_ID, depth (m)
 1,    298.76
 2,    352.50
 3,    378.32
 4,    479.47
 5,    538.92
 6,    578.63
 7,    634.71
 8,    746.73
 9,    763.44
10,    871.37
11,    916.25
12,    949.45
