# CS_ID, depth (m)
 1,    286.91
 2,    367.87
 3,    389.32
 4,    446.66
 5,    538.10
 6,    590.19
 7,    676.58
 8,    733.86
 9,    771.09
10,    837.41
11,    884.11
12,    981.69
