# CS_ID, depth (m)
 1,    262.98
 2,    336.85
 3,    395.82
 4,    493.79
 5,    510.74
 6,    614.76
 7,    674.34
 8,    722.85
 9,    780.83
10,    866.31
11,    880.07
12,    960.45
