# CS_ID, depth (m)
 1,    281.07
 2,    334.41
 3,    427.94
 4,    466.86
 5,    551.23
 6,    610.03
 7,    629.06
 8,    734.70
 9,    754.56
10,    821.89
11,    879.30
12,    999.82
