# CS_ID, depth (m)
 1,    251.97
 2,    373.38
 3,    377.72
 4,    442.83
 5,    547.87
 6,    599.84
 7,    655.12
 8,    715.77
 9,    788.39
10,    839.35
11,    886.73
12,    939.96
