# CS_ID, depth (m)
 1,    290.45
 2,    335.44
 3,    428.13
 4,    487.49
 5,    554.89
 6,    593.13
 7,    643.66
 8,    713.19
 9,    758.50
10,    844.76
11,    907.94
12,    963.76
